Date,EUR/USD Close,EUR/USD High,EUR/USD Low,USD/JPY Close,USD/JPY High,USD/JPY Low,USD/CHF Close,USD/CHF High,USD/CHF Low,GBP/USD Close,GBP/USD High,GBP/USD Low,USD/CAD Close,USD/CAD High,USD/CAD Low,EUR/GBP Close,EUR/GBP High,EUR/GBP Low,EUR/JPY Close,EUR/JPY High,EUR/JPY Low,EUR/CHF Close,EUR/CHF High,EUR/CHF Low,AUD/USD Close,AUD/USD High,AUD/USD Low,GBP/JPY Close,GBP/JPY High,GBP/JPY Low,CHF/JPY Close,CHF/JPY High,CHF/JPY Low,GBP/CHF Close,GBP/CHF High,GBP/CHF Low,NZD/USD Close,NZD/USD High,NZD/USD Low
2016-04-08,1.13996,1.14192,1.1349,108.17,109.097,108.158,0.9536,0.95823,0.95254,1.4125,1.41414,1.40412,1.29975,1.31559,1.29529,0.80698,0.81,0.80474,123.306,124.232,123.114,1.0873,1.08946,1.08603,0.7551,0.75792,0.75009,152.77,154.23,152.151,113.4,114.16,113.2,1.34717,1.35196,1.34301,0.6807,0.68295,0.67742
2016-04-11,1.14057,1.14472,1.13725,107.915,108.442,107.637,0.9542,0.95703,0.95032,1.424,1.42863,1.41077,1.2887,1.30158,1.28862,0.8006,0.80891,0.79954,123.06,123.73,122.839,1.0881,1.08984,1.08647,0.76,0.763,0.75285,153.681,154.46,151.987,113.063,113.76,112.89,1.3583,1.3628,1.34416,0.686,0.68786,0.6792
2016-04-12,1.1393,1.14646,1.13455,108.51,108.788,107.875,0.95483,0.95934,0.94994,1.4266,1.43479,1.41967,1.2762,1.29203,1.27506,0.79855,0.803,0.79616,123.65,124,123.09,1.0881,1.08928,1.0873,0.7684,0.76894,0.75839,154.81,155.516,153.519,113.61,113.95,113.01,1.3622,1.36676,1.3552,0.6916,0.69259,0.68523
2016-04-13,1.12864,1.1391,1.12726,109.22,109.405,108.51,0.9659,0.967,0.95502,1.4212,1.42788,1.41932,1.28147,1.28275,1.27451,0.7939,0.7984,0.79256,123.28,123.87,123.01,1.09031,1.09108,1.08719,0.76611,0.77158,0.76345,155.24,155.753,154.76,113.06,113.864,112.91,1.3727,1.3744,1.36254,0.69271,0.69523,0.68987
2016-04-14,1.1262,1.12947,1.1234,109.28,109.545,108.9,0.96649,0.96881,0.9638,1.4155,1.4209,1.40906,1.2852,1.28975,1.27819,0.7955,0.79812,0.7938,123.088,123.43,122.727,1.0887,1.0904,1.08672,0.7696,0.77368,0.76197,154.68,155.366,153.911,113.04,113.35,112.65,1.3681,1.3732,1.36369,0.6854,0.692,0.68242
2016-04-15,1.1285,1.13169,1.12458,108.72,109.732,108.602,0.96785,0.969,0.96487,1.4198,1.42417,1.41333,1.28415,1.29024,1.27978,0.7946,0.7976,0.7938,122.69,123.58,122.639,1.0921,1.0927,1.08862,0.7717,0.77344,0.76811,154.36,155.311,154.095,112.33,113.49,112.29,1.374,1.37564,1.36672,0.6912,0.69271,0.68443
2016-04-18,1.13142,1.13322,1.1274,108.73,108.986,107.839,0.9645,0.9679,0.96284,1.4277,1.42907,1.4132,1.28068,1.29896,1.27959,0.7923,0.79937,0.79138,123.031,123.351,121.722,1.09133,1.09235,1.09034,0.7746,0.77591,0.76015,155.265,155.703,152.534,112.725,113.1,111.5,1.377,1.37839,1.36576,0.6944,0.69571,0.68462
2016-04-19,1.1368,1.13845,1.13038,109.16,109.49,108.793,0.96085,0.96497,0.95851,1.4399,1.44188,1.42714,1.2648,1.2794,1.26316,0.78945,0.7931,0.7882,124.113,124.437,123.1,1.0923,1.0929,1.0904,0.7814,0.7826,0.77469,157.17,157.711,155.37,113.58,113.982,112.82,1.3834,1.38556,1.37673,0.7045,0.70549,0.69541
2016-04-20,1.1298,1.13878,1.12911,109.76,109.878,108.766,0.9716,0.97331,0.96033,1.43536,1.44101,1.43464,1.26412,1.27297,1.25937,0.78708,0.79157,0.7863,124.008,124.332,123.545,1.098,1.09894,1.09182,0.77959,0.7829,0.77674,157.546,157.88,156.209,112.932,113.75,112.85,1.39502,1.39737,1.37985,0.6977,0.70494,0.69726
2016-04-21,1.1293,1.13972,1.12704,109.41,109.896,109.325,0.9738,0.97526,0.96482,1.43269,1.44397,1.42998,1.27314,1.27497,1.26284,0.78822,0.7898,0.7855,123.57,124.955,123.372,1.10025,1.10091,1.0964,0.7738,0.7835,0.77334,156.74,158.372,156.626,112.3,113.72,112.28,1.39564,1.39793,1.38977,0.69063,0.69829,0.69007
2016-04-22,1.1229,1.13084,1.12185,111.6,111.804,109.264,0.9783,0.97969,0.97331,1.44097,1.44517,1.4314,1.2666,1.27579,1.26228,0.77929,0.7886,0.77836,125.333,125.496,123.4,1.0987,1.10165,1.09786,0.77129,0.77741,0.76942,160.819,161.172,156.542,114.04,114.23,112.15,1.4095,1.41226,1.39567,0.68562,0.69356,0.68355
2016-04-25,1.12626,1.12781,1.12189,111.162,111.896,110.843,0.9754,0.97888,0.97366,1.44765,1.45192,1.44033,1.26883,1.27172,1.26523,0.77786,0.78113,0.77525,125.19,125.536,124.8,1.09874,1.0994,1.09649,0.7706,0.7729,0.76918,160.923,161.89,160.029,113.93,114.284,113.64,1.412,1.41625,1.40514,0.6846,0.68775,0.68423
2016-04-26,1.12817,1.13396,1.12565,111.45,111.46,110.674,0.97462,0.97667,0.9702,1.45666,1.46384,1.44793,1.26204,1.2686,1.26071,0.7743,0.7783,0.77353,125.75,125.972,124.69,1.09961,1.10036,1.0983,0.7738,0.7765,0.76971,162.33,162.697,160.473,114.349,114.57,113.438,1.4194,1.42138,1.41197,0.6884,0.69101,0.68571
2016-04-27,1.13125,1.13604,1.12721,111.415,111.753,111.028,0.97239,0.9753,0.96818,1.4534,1.46216,1.44747,1.26205,1.26939,1.25716,0.77822,0.77937,0.7738,126.048,126.33,125.44,1.10001,1.10095,1.09906,0.75758,0.77651,0.75492,161.91,162.809,161.66,114.57,114.85,114.016,1.413,1.42093,1.4106,0.6839,0.69059,0.68085
2016-04-28,1.1352,1.13679,1.1296,108.036,111.882,107.923,0.96628,0.97329,0.96579,1.45987,1.46228,1.45243,1.2541,1.26062,1.2516,0.77754,0.78038,0.77549,122.651,126.47,122.546,1.09692,1.1006,1.09651,0.7627,0.7658,0.75773,157.7,162.573,157.092,111.81,115.007,111.65,1.41041,1.4147,1.40568,0.6966,0.699,0.68977
2016-04-29,1.14465,1.14591,1.13484,106.419,108.199,106.429,0.95899,0.96707,0.95681,1.46124,1.4671,1.45774,1.25399,1.25872,1.24987,0.78319,0.78425,0.77659,121.832,122.95,121.74,1.09781,1.09945,1.09555,0.7606,0.76682,0.75877,155.524,158.08,155.528,110.979,112.02,110.98,1.4012,1.41313,1.40044,0.6985,0.69987,0.69518
2016-05-02,1.15182,1.15349,1.14486,106.48,106.818,106.143,0.9551,0.96051,0.95355,1.46618,1.4696,1.45843,1.2545,1.25623,1.2514,0.7855,0.78651,0.7821,122.66,122.921,121.66,1.10031,1.10075,1.09844,0.76566,0.76644,0.7595,156.129,156.652,154.95,111.46,111.76,110.71,1.40052,1.4063,1.39824,0.70088,0.70238,0.69693
2016-05-03,1.15055,1.16162,1.15013,106.428,106.47,105.55,0.9541,0.95538,0.94446,1.45352,1.47695,1.4532,1.27253,1.27303,1.24615,0.79149,0.79203,0.7841,122.476,122.757,122.131,1.09799,1.10165,1.09604,0.74879,0.77192,0.74855,154.698,156.18,154.44,111.54,111.882,110.9,1.38704,1.40404,1.38578,0.6915,0.70536,0.69113
2016-05-04,1.1493,1.15293,1.14666,106.94,107.362,106.251,0.9565,0.95897,0.95328,1.4497,1.45714,1.44619,1.28652,1.28856,1.26978,0.79267,0.79469,0.78934,122.93,123.243,122.303,1.09971,1.1005,1.0971,0.74589,0.75174,0.74475,155.064,155.951,154.421,111.78,112.2,111.33,1.3867,1.39181,1.38197,0.68827,0.69404,0.68605
2016-05-05,1.1401,1.1494,1.13862,107.257,107.497,106.807,0.96836,0.96963,0.95698,1.44832,1.45289,1.44443,1.28599,1.28747,1.27861,0.787,0.7926,0.7862,122.284,123.13,122.1,1.104,1.10496,1.0996,0.7463,0.75137,0.74563,155.33,155.857,154.882,110.74,111.927,110.65,1.4022,1.4043,1.38818,0.68813,0.69172,0.68723
2016-05-06,1.14018,1.14802,1.13871,107.1,107.422,106.44,0.9717,0.97267,0.96526,1.4426,1.45463,1.44152,1.2921,1.29517,1.28363,0.7903,0.79181,0.7866,122.1,122.46,121.491,1.10803,1.10928,1.10343,0.73647,0.7478,0.73381,154.5,155.616,153.654,110.202,110.941,109.84,1.4018,1.40563,1.39811,0.68348,0.68907,0.6808
2016-05-09,1.13847,1.14196,1.13757,108.445,108.603,107.058,0.97112,0.97357,0.96848,1.44049,1.44793,1.4375,1.2967,1.30152,1.29067,0.79021,0.793,0.78678,123.468,123.71,121.99,1.10566,1.10902,1.1037,0.73149,0.73851,0.73081,156.222,156.43,154.23,111.66,111.91,110.06,1.3987,1.40391,1.3944,0.67744,0.68477,0.67647
2016-05-10,1.13691,1.14097,1.13586,109.24,109.35,108.278,0.9756,0.97601,0.9699,1.4434,1.44779,1.43896,1.2911,1.29798,1.29109,0.7875,0.7905,0.7871,124.2,124.45,123.29,1.1093,1.11034,1.10515,0.7364,0.7374,0.73006,157.69,157.916,156.083,111.95,112.29,111.5,1.4083,1.40932,1.39872,0.6761,0.67781,0.67167
2016-05-11,1.14234,1.1447,1.13699,108.472,109.344,108.375,0.97123,0.97604,0.96993,1.44506,1.44879,1.43952,1.28405,1.29419,1.28307,0.79044,0.792,0.7865,123.914,124.35,123.608,1.10952,1.1108,1.10812,0.7379,0.74021,0.73361,156.74,157.956,156.42,111.675,112.04,111.42,1.40353,1.41033,1.40204,0.683,0.68456,0.67801
2016-05-12,1.1371,1.1429,1.13722,109.075,109.394,108.23,0.9707,0.97255,0.9664,1.4447,1.45308,1.44069,1.28365,1.28781,1.2772,0.7869,0.79187,0.78462,124.043,124.645,123.696,1.104,1.10993,1.1027,0.73248,0.73794,0.73106,157.58,158.483,156.269,112.32,112.752,111.45,1.40277,1.40746,1.39799,0.68162,0.68477,0.68051
2016-05-13,1.13188,1.13796,1.12832,108.619,109.554,108.519,0.9742,0.97741,0.97022,1.43721,1.44521,1.4341,1.29333,1.29578,1.28368,0.78734,0.78825,0.7857,122.9,124.14,122.76,1.1024,1.1052,1.10157,0.72693,0.73236,0.72544,156.135,157.631,155.986,111.465,112.375,111.32,1.40031,1.40344,1.3982,0.67746,0.68301,0.67564
2016-05-16,1.13195,1.13422,1.13027,108.98,109.095,108.47,0.97765,0.9784,0.97481,1.4393,1.4416,1.43332,1.28983,1.29626,1.2875,0.78639,0.78935,0.7859,123.372,123.507,122.626,1.10687,1.10722,1.10223,0.7291,0.73087,0.72394,156.84,157.085,155.691,111.44,111.63,111.219,1.40745,1.40837,1.39929,0.6791,0.68089,0.67473
2016-05-17,1.1319,1.13482,1.13024,109.02,109.652,108.842,0.9794,0.98037,0.97516,1.44568,1.45241,1.4404,1.2915,1.2955,1.2838,0.7828,0.7858,0.7801,123.41,124.2,123.25,1.1089,1.1093,1.1058,0.73237,0.73663,0.72829,157.62,158.975,157.028,111.26,112.11,111.26,1.4162,1.41959,1.40806,0.6807,0.68426,0.67794
2016-05-18,1.12195,1.13159,1.12196,110.18,110.254,108.728,0.987,0.98748,0.97994,1.4582,1.46343,1.4404,1.30183,1.30274,1.28949,0.76923,0.7832,0.7691,123.621,123.94,122.968,1.1075,1.10967,1.10654,0.72242,0.73253,0.72228,160.715,160.778,157.036,111.59,111.92,110.9,1.43977,1.44007,1.41585,0.6728,0.68101,0.67304
2016-05-19,1.1202,1.123,1.11803,109.92,110.383,109.702,0.9902,0.99222,0.9863,1.4618,1.46636,1.45619,1.30941,1.31544,1.30115,0.7662,0.7704,0.7649,123.154,123.776,122.936,1.1094,1.10986,1.1068,0.7224,0.72419,0.71765,160.689,161.639,160.152,110.98,111.71,110.86,1.4472,1.44905,1.43903,0.67444,0.67648,0.67103
2016-05-20,1.1214,1.12372,1.11967,110.116,110.586,109.853,0.99102,0.99267,0.98967,1.44859,1.46134,1.44863,1.31263,1.3162,1.30775,0.7739,0.7743,0.7669,123.485,124.041,123.066,1.1114,1.11289,1.10957,0.7221,0.7249,0.72123,159.51,161.15,159.53,111.1,111.56,110.865,1.4357,1.44875,1.43591,0.6764,0.6781,0.67374
2016-05-23,1.12146,1.1243,1.11878,109.23,110.24,109.115,0.98938,0.99233,0.98838,1.448,1.45486,1.44429,1.31431,1.31737,1.30998,0.77438,0.7754,0.77054,122.538,123.72,122.39,1.10983,1.11235,1.10937,0.72227,0.72597,0.71954,158.198,160.53,158.06,110.42,111.24,110.25,1.43273,1.44184,1.43219,0.6765,0.68069,0.67486
2016-05-24,1.11403,1.12269,1.1133,110.001,110.128,109.17,0.9931,0.99374,0.98917,1.4624,1.46422,1.44782,1.31441,1.31881,1.30864,0.76158,0.775,0.76124,122.545,122.727,122.355,1.1063,1.11138,1.106,0.71758,0.72283,0.71453,160.86,161.042,158.132,110.73,110.923,110.2,1.4522,1.45337,1.43247,0.6733,0.67659,0.67058
2016-05-25,1.11604,1.1167,1.11292,110.14,110.446,109.869,0.99066,0.99347,0.9897,1.47122,1.47289,1.46015,1.3034,1.31334,1.30257,0.75854,0.76393,0.7564,122.92,123.13,122.52,1.1055,1.1068,1.10388,0.72,0.72189,0.7174,162.02,162.521,160.454,111.17,111.428,110.72,1.4575,1.46008,1.4479,0.6767,0.6773,0.67342
2016-05-26,1.11901,1.1217,1.11501,109.75,110.23,109.421,0.98904,0.99282,0.98724,1.46618,1.47393,1.46407,1.2984,1.30377,1.29115,0.76311,0.76346,0.75792,122.806,123.1,122.265,1.10678,1.10865,1.10525,0.72163,0.72434,0.71621,160.9,162.172,160.739,110.95,111.2,110.549,1.45009,1.46124,1.4498,0.67461,0.67666,0.66926
2016-05-27,1.1113,1.12006,1.11119,110.37,110.45,109.477,0.9942,0.99456,0.98863,1.4608,1.46885,1.46054,1.30324,1.30682,1.2969,0.76059,0.76442,0.76036,122.65,123.081,122.228,1.10499,1.10792,1.10414,0.7183,0.72345,0.71726,161.23,161.419,160.167,110.937,111.18,110.47,1.4522,1.45401,1.44791,0.6693,0.67581,0.6688
2016-05-30,1.1134,1.1145,1.10983,111.127,111.449,110.35,0.99332,0.99561,0.99203,1.46339,1.4642,1.4588,1.30488,1.30947,1.30257,0.7608,0.76322,0.75899,123.734,123.9,122.51,1.1057,1.1071,1.10425,0.71841,0.71872,0.71492,162.623,162.887,161.13,111.851,112.14,110.88,1.4536,1.45583,1.44834,0.6692,0.67058,0.66762
2016-05-31,1.11338,1.11732,1.11224,110.614,111.352,110.506,0.9932,0.99508,0.98869,1.4491,1.47245,1.4465,1.3107,1.31341,1.30176,0.76819,0.76962,0.75732,123.162,124.19,122.98,1.10582,1.1074,1.103,0.72274,0.72669,0.71815,160.298,163.893,159.866,111.36,112.34,111.2,1.43918,1.4604,1.43725,0.67584,0.67761,0.66895
2016-06-01,1.11923,1.1193,1.11143,109.49,110.83,109.055,0.98782,0.9951,0.98624,1.4411,1.45076,1.43864,1.306,1.3122,1.3043,0.77649,0.7767,0.7671,122.562,123.312,121.9,1.10561,1.10696,1.10245,0.7257,0.72991,0.72278,157.8,160.66,157.24,110.83,111.51,110.35,1.4235,1.4417,1.42245,0.6819,0.68298,0.67641
2016-06-02,1.1147,1.12198,1.11457,108.87,109.586,108.528,0.9907,0.99103,0.9858,1.4427,1.44727,1.44078,1.3104,1.31437,1.30563,0.77261,0.7776,0.772,121.373,122.58,121.069,1.1045,1.10677,1.1037,0.7224,0.72691,0.72018,157.089,157.956,156.593,109.87,110.83,109.64,1.4293,1.43101,1.42236,0.68011,0.6834,0.67799
2016-06-03,1.13518,1.1354,1.11367,106.62,109.136,106.553,0.97629,0.992,0.97545,1.4516,1.45817,1.43997,1.2941,1.31064,1.29162,0.7818,0.78226,0.772,121.05,121.674,120.833,1.10841,1.1106,1.10359,0.73661,0.73676,0.72189,154.773,157.27,154.739,109.18,110.174,109.05,1.41729,1.43134,1.41671,0.69563,0.69602,0.6802
2016-06-06,1.13656,1.13928,1.1327,107.48,107.556,106.383,0.9702,0.97758,0.96821,1.44538,1.45158,1.43538,1.2816,1.29822,1.28068,0.78626,0.79053,0.782,122.16,122.214,120.838,1.10293,1.10982,1.10246,0.7369,0.73886,0.7316,155.349,155.412,152.978,110.74,110.8,108.97,1.4022,1.41686,1.40008,0.6925,0.69626,0.69051
2016-06-07,1.1359,1.13804,1.13388,107.33,107.901,107.157,0.9653,0.97136,0.96452,1.4545,1.46602,1.44447,1.276,1.2839,1.27608,0.78092,0.7863,0.77533,121.93,122.697,121.664,1.09661,1.10331,1.09633,0.7456,0.74581,0.736,156.1,157.953,155.011,111.16,111.78,110.556,1.4039,1.42219,1.40199,0.6971,0.6983,0.68935
2016-06-08,1.13943,1.14105,1.13548,107.02,107.384,106.59,0.9593,0.96589,0.95816,1.4507,1.46006,1.45014,1.27005,1.27603,1.2655,0.7853,0.78597,0.7794,121.95,121.974,121.34,1.09323,1.09853,1.0927,0.74744,0.74821,0.74305,155.27,156.257,154.79,111.54,111.572,110.63,1.392,1.40591,1.39064,0.70177,0.70275,0.69454
2016-06-09,1.1329,1.14153,1.13057,106.94,106.96,106.26,0.9633,0.9656,0.95789,1.4477,1.45272,1.44472,1.2709,1.27663,1.26714,0.7825,0.788,0.7807,121.16,121.92,120.326,1.0914,1.0937,1.08858,0.74433,0.75041,0.74209,154.83,155.269,153.664,111,111.56,110.26,1.3945,1.39784,1.38638,0.7128,0.7148,0.70773
2016-06-10,1.1261,1.13213,1.12456,106.769,107.261,106.56,0.9638,0.96577,0.9617,1.4256,1.44729,1.4181,1.27556,1.27806,1.26609,0.78968,0.79315,0.78094,120.249,121.2,119.921,1.0853,1.0917,1.08448,0.7375,0.74376,0.73706,152.24,155.033,151.524,110.77,111.38,110.43,1.3741,1.39518,1.36942,0.70602,0.71225,0.7041
2016-06-13,1.1289,1.1303,1.12325,106.23,106.915,105.74,0.96419,0.96783,0.96301,1.4224,1.43257,1.4116,1.28037,1.28267,1.27507,0.7933,0.7986,0.78792,119.951,120.35,119.01,1.08862,1.09222,1.084,0.73882,0.7411,0.73598,151.12,152.51,149.487,110.17,110.83,109.56,1.3711,1.38283,1.36179,0.70473,0.70815,0.70322
2016-06-14,1.1207,1.12984,1.11892,106.055,106.42,105.63,0.9633,0.96684,0.96212,1.40968,1.422,1.40913,1.28507,1.28728,1.28164,0.7946,0.79725,0.79106,118.85,120.12,118.52,1.0798,1.08839,1.079,0.7358,0.7405,0.73309,149.5,151.257,149.211,110.03,110.448,109.38,1.3582,1.37053,1.35824,0.70001,0.70574,0.69947
2016-06-15,1.1265,1.12985,1.11899,105.979,106.395,105.44,0.96121,0.96636,0.95916,1.41802,1.42139,1.41074,1.29093,1.29432,1.28268,0.79438,0.79683,0.78928,119.379,119.5,118.72,1.08286,1.08605,1.07938,0.74187,0.7446,0.73341,150.278,151.175,149.544,110.23,110.4,109.61,1.36301,1.3729,1.35905,0.7045,0.7071,0.69644
2016-06-16,1.123,1.1295,1.11312,104.266,106.01,103.556,0.96441,0.96865,0.95723,1.42085,1.4253,1.40131,1.29678,1.30856,1.2896,0.79023,0.79948,0.78893,117.091,119.384,115.507,1.08308,1.08646,1.07777,0.7367,0.74418,0.72857,148.146,150.515,145.408,108.094,110.25,107.15,1.37031,1.37541,1.35262,0.70388,0.70933,0.69693
2016-06-17,1.12802,1.12963,1.12229,104.2,104.828,104.086,0.9599,0.9659,0.95892,1.43607,1.43878,1.42044,1.28734,1.29613,1.28303,0.78548,0.791,0.78428,117.547,118.096,116.906,1.08299,1.08743,1.081,0.7398,0.7411,0.73644,149.647,149.917,148.216,108.539,108.7,107.93,1.37856,1.37982,1.37018,0.70639,0.70722,0.70331
2016-06-20,1.1306,1.13824,1.1286,103.96,104.842,103.818,0.9624,0.9642,0.9576,1.4684,1.47073,1.43946,1.28098,1.2878,1.2773,0.7697,0.78504,0.7696,117.57,119.136,117.42,1.0883,1.09083,1.08614,0.7448,0.74809,0.7398,152.67,153.637,149.39,108,109.32,107.89,1.4135,1.4144,1.38811,0.71056,0.71304,0.7052
2016-06-21,1.1249,1.13494,1.12434,104.868,105.058,103.585,0.9617,0.96233,0.95728,1.46174,1.47836,1.46186,1.2814,1.28265,1.27631,0.76953,0.7745,0.7655,117.971,118.685,117.322,1.08214,1.0905,1.0799,0.7456,0.75125,0.7453,153.28,154.386,151.931,109.02,109.3,107.709,1.40607,1.41824,1.40553,0.71222,0.7169,0.71029
2016-06-22,1.1304,1.13375,1.12366,104.44,104.85,104.319,0.9588,0.9629,0.95511,1.467,1.4774,1.46427,1.28309,1.28528,1.27427,0.7702,0.7718,0.7656,118.04,118.605,117.434,1.084,1.08509,1.08023,0.7498,0.7527,0.74421,153.256,154.577,152.868,108.9,109.54,108.55,1.407,1.41394,1.404,0.7166,0.71883,0.71211
2016-06-23,1.13449,1.1421,1.1317,105.823,106.038,104.027,0.95836,0.96013,0.95222,1.48184,1.49464,1.47315,1.27842,1.28187,1.26791,0.76545,0.7707,0.76236,120.046,120.895,117.956,1.08724,1.09146,1.08366,0.75959,0.76023,0.75099,156.808,158.091,153.406,110.39,110.91,108.45,1.42016,1.42852,1.40985,0.72401,0.72535,0.7161
2016-06-24,1.11219,1.14239,1.09118,102.315,106.622,99.014,0.9673,0.98024,0.95931,1.3688,1.5006,1.32307,1.29815,1.30987,1.27394,0.81231,0.8316,0.76043,113.81,121.772,109.47,1.0758,1.1013,1.06237,0.74904,0.76351,0.73064,140.058,159.938,133.344,105.74,110.68,101.864,1.32421,1.44583,1.28704,0.7134,0.72597,0.69736
2016-06-27,1.10132,1.10836,1.09711,102.01,102.472,101.409,0.9784,0.98191,0.9708,1.3187,1.35131,1.31213,1.3079,1.312,1.29756,0.83507,0.83791,0.81553,112.36,113.67,111.385,1.0776,1.08054,1.0717,0.7337,0.74516,0.7322,134.533,139.79,133.362,104.22,105.3,103.54,1.29027,1.3147,1.28517,0.6996,0.7113,0.69811
2016-06-28,1.1057,1.11115,1.10106,102.732,102.84,101.561,0.98216,0.98369,0.97643,1.33413,1.3428,1.3216,1.3054,1.31076,1.2967,0.8286,0.8342,0.82573,113.599,113.724,111.933,1.0861,1.0868,1.07736,0.73671,0.74149,0.7331,137.058,137.448,134.305,104.578,104.94,103.823,1.31048,1.31375,1.29317,0.7026,0.70851,0.69878
2016-06-29,1.1107,1.11304,1.10495,102.77,102.829,102.176,0.98022,0.98229,0.97801,1.3422,1.3533,1.3288,1.29743,1.30422,1.29739,0.82728,0.8321,0.8206,114.15,114.36,112.9,1.0887,1.08943,1.08373,0.74405,0.74562,0.73822,137.95,139.012,135.886,104.83,105.09,104.02,1.3156,1.32591,1.30337,0.71111,0.71361,0.70463
2016-06-30,1.1087,1.11543,1.10243,103.238,103.292,102.362,0.9768,0.98203,0.97285,1.3284,1.34958,1.32071,1.2943,1.30162,1.29158,0.83439,0.83826,0.8241,114.464,114.796,113.343,1.0832,1.08983,1.08,0.7444,0.74724,0.73718,137.169,138.842,135.919,105.659,105.82,104.33,1.2979,1.32025,1.29211,0.71295,0.71413,0.70579
2016-07-01,1.1131,1.11693,1.10723,102.49,103.296,102.444,0.97419,0.97807,0.97109,1.3276,1.33492,1.32452,1.291,1.29747,1.2866,0.8383,0.8406,0.83165,114.1,114.67,113.685,1.0845,1.08584,1.082,0.7485,0.7503,0.74379,136.07,137.666,135.778,105.17,105.789,104.92,1.2932,1.30301,1.28982,0.716,0.71976,0.71187
2016-07-04,1.1142,1.1148,1.1098,102.502,102.803,102.429,0.97135,0.97583,0.971,1.3297,1.33408,1.3236,1.28427,1.29199,1.2832,0.83769,0.8401,0.83539,114.213,114.51,113.966,1.0823,1.08527,1.0818,0.75371,0.75448,0.74448,136.311,136.805,135.75,105.49,105.64,105.12,1.2919,1.29611,1.28877,0.72357,0.7241,0.71605
2016-07-05,1.1068,1.11864,1.10662,101.61,102.592,101.454,0.97717,0.9774,0.96853,1.3027,1.3286,1.30006,1.2997,1.29977,1.28479,0.84951,0.8548,0.8388,112.48,114.354,112.4,1.0815,1.08487,1.0806,0.7453,0.75442,0.74542,132.36,136.229,132.039,103.96,105.65,103.89,1.2728,1.28993,1.26783,0.7142,0.72337,0.714
2016-07-06,1.11048,1.11114,1.10293,101.27,101.745,100.202,0.9747,0.98061,0.97406,1.2934,1.3028,1.27982,1.2962,1.3056,1.29529,0.8583,0.86377,0.8495,112.46,112.67,110.81,1.0824,1.08401,1.07946,0.7515,0.75191,0.74084,130.97,132.494,128.815,103.886,104.14,102.38,1.26074,1.27276,1.25179,0.7131,0.71499,0.70803
2016-07-07,1.1054,1.11073,1.10528,100.735,101.397,100.601,0.97908,0.97917,0.97411,1.28926,1.30471,1.28776,1.30092,1.30209,1.28771,0.8573,0.86131,0.8491,111.355,112.54,111.226,1.0822,1.0837,1.08061,0.74772,0.7539,0.74675,129.877,131.943,129.596,102.86,103.99,102.8,1.2622,1.2747,1.25616,0.72182,0.72355,0.71171
2016-07-08,1.10553,1.11192,1.10019,100.46,101.276,99.998,0.983,0.98655,0.97607,1.2956,1.30185,1.288,1.304,1.30902,1.29889,0.8531,0.8587,0.85035,111.06,111.859,110.877,1.0868,1.087,1.08266,0.75634,0.75704,0.74712,130.169,130.908,129.67,102.17,103.203,102.12,1.27377,1.27757,1.26115,0.7293,0.73063,0.72153
2016-07-11,1.10617,1.10745,1.10159,102.843,102.88,100.447,0.9824,0.98575,0.9816,1.3005,1.30176,1.28514,1.31129,1.31395,1.30308,0.85045,0.8579,0.84853,113.761,113.78,111.02,1.08683,1.08741,1.0847,0.75357,0.75754,0.75221,133.737,133.757,129.96,104.654,104.75,102.269,1.27776,1.28045,1.26502,0.72205,0.73042,0.72167
2016-07-12,1.10639,1.11259,1.10526,104.84,104.982,102.453,0.98833,0.9886,0.9796,1.326,1.3295,1.2972,1.3022,1.31327,1.29814,0.83409,0.8524,0.8336,116.01,116.42,113.292,1.0933,1.09416,1.0864,0.7633,0.76579,0.75318,139.02,139.468,133.02,106.07,106.514,104.08,1.3105,1.31136,1.27505,0.7303,0.73242,0.72116
2016-07-13,1.1097,1.11197,1.10424,104.422,104.88,103.909,0.9836,0.98941,0.98224,1.3137,1.33377,1.31346,1.29763,1.30841,1.29366,0.84472,0.84505,0.83,115.875,116.225,114.935,1.0919,1.09437,1.08991,0.76063,0.76382,0.75781,137.159,139.51,136.932,106.107,106.47,105.17,1.2922,1.31831,1.2921,0.72712,0.73172,0.72391
2016-07-14,1.11221,1.11647,1.10887,105.442,105.936,103.972,0.98014,0.98482,0.97647,1.33408,1.34772,1.31062,1.289,1.29864,1.28631,0.83361,0.84693,0.825,117.274,118.028,115.382,1.09015,1.09422,1.0881,0.76378,0.7653,0.75916,140.664,142.184,136.417,107.46,108.28,105.639,1.30754,1.32053,1.28975,0.72029,0.72946,0.71756
2016-07-15,1.10698,1.11488,1.10532,105.553,106.314,105.055,0.98286,0.98468,0.9782,1.32168,1.34802,1.31326,1.29291,1.29878,1.28627,0.83752,0.84164,0.8262,116.858,118.398,116.359,1.0881,1.09167,1.0864,0.76001,0.76761,0.75806,139.505,143.23,138.255,107.391,108.48,106.983,1.29907,1.32062,1.2919,0.71456,0.71947,0.712
2016-07-18,1.10716,1.10842,1.10377,106.177,106.259,105.276,0.9824,0.98467,0.9812,1.32593,1.33148,1.31906,1.29307,1.30226,1.29278,0.83492,0.83788,0.83206,117.556,117.689,115.7,1.0875,1.08949,1.085,0.76038,0.76064,0.75757,140.787,141.297,138.09,108.06,108.173,106.62,1.30269,1.30868,1.29705,0.71159,0.71538,0.70693
